"","Env","Year","Field_Location","Experiment","Replicate","Block","Plot","Range","Pass","Hybrid","Hybrid_orig_name","Hybrid_Parent1","Hybrid_Parent2","Plot_Area_ha","Date_Planted","Date_Harvested","Stand_Count_plants","Pollen_DAP_days","Silk_DAP_days","Plant_Height_cm","Ear_Height_cm","Root_Lodging_plants","Stalk_Lodging_plants","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"135572","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,11,107,5,6,"W10004_0691/PHP02","W10004_0691/PHP02","W10004_0691","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",59,75,76,216.67,103.33,NA,2,8.65315085292029,20,738.84432427008
"135573","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,11,108,5,5,"W10004_0161/PHP02","W10004_0161/PHP02","W10004_0161","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",64,76,78,260,120,NA,NA,12.5547891600255,21.1,652.60291359744
"135574","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,11,109,5,4,"W10004_0465/PHP02","W10004_0465/PHP02","W10004_0465","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",70,76,78,281.67,148.33,NA,NA,11.5668260494426,19.7,709.23906388992
"135575","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,11,110,5,3,"TX779/LH195","TX779/LH195","TX779","LH195",0.000929031221303949,"2021-04-29","2021-10-05",67,90,90,260,141.67,NA,NA,7.94513154622552,34.8,659.03883976704
"135576","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,111,5,2,"W10004_0798/PHP02","W10004_0798/PHP02","W10004_0798","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",80,78,79,246.67,121.67,NA,NA,11.0263964190665,18.9,701.5159524864
"135577","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,112,5,1,"W10004_0290/PHP02","W10004_0290/PHP02","W10004_0290","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",43,76,77,278.33,128.33,NA,NA,10.2179488419186,20.2,711.81343435776
"135578","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,113,6,1,"W10004_0886/PHP02","W10004_0886/PHP02","W10004_0886","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,79,258.33,116.67,NA,NA,12.3464004988352,20.3,724.68528669696
"135579","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,114,6,2,"TX951/LH195","REDEAR/LH195","TX951","LH195",0.000929031221303949,"2021-04-29","2021-10-05",72,85,86,266.67,155,NA,NA,9.79238404587331,30.4,687.35691491328
"135580","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,115,6,3,"W10004_0261/PHP02","W10004_0261/PHP02","W10004_0261","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",48,78,79,240,111.67,NA,NA,9.11261019024349,21.3,674.48506257408
"135581","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,116,6,4,"LH82/TX779","LH82/TX779","LH82","TX779",0.000929031221303949,"2021-04-29","2021-10-05",26,91,92,228.33,116.67,NA,NA,5.6396750626352,26,638.44387602432
"135582","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,117,6,5,"W10004_1052/PHP02","W10004_1052/PHP02","W10004_1052","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",58,76,78,215,95,NA,NA,8.75608983013478,17.1,692.50565584896
"135583","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,118,6,6,"W10004_0329/PHP02","W10004_0329/PHP02","W10004_0329","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",57,75,76,255,116.67,NA,NA,10.1256803684397,20.2,753.0033618432
"135584","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,119,6,7,"W10004_0684/PHP02","W10004_0684/PHP02","W10004_0684","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",67,76,79,263.33,120,NA,NA,10.3610591273143,20.9,731.12121286656
"135585","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,12,120,6,8,"W10004_0685/PHP02","W10004_0685/PHP02","W10004_0685","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",62,72,75,265,125,NA,2,10.6717590890288,19.8,722.11091622912
"135586","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,121,6,9,"W10004_0055/PHP02","W10004_0055/PHP02","W10004_0055","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",65,76,78,253.33,125,NA,4,10.8795200735288,16.5,710.52624912384
"135587","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,122,6,10,"B14A/H95","B14A/H95","B14A","H95",0.000929031221303949,"2021-04-29","2021-10-05",72,83,90,263.33,135,30,9,4.57764610259304,20.7,692.50565584896
"135588","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,123,6,11,"W10004_0970/PHP02","W10004_0970/PHP02","W10004_0970","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,77,79,270,128.33,NA,26,9.80305454960896,18.9,711.81343435776
"135589","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,124,6,12,"W10004_0062/PHP02","W10004_0062/PHP02","W10004_0062","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,76,78,250,113.33,NA,NA,9.23124108471629,18.9,697.65439678464
"135590","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,125,6,13,"W10004_0928/PHP02","W10004_0928/PHP02","W10004_0928","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",68,76,79,275,126.67,NA,11,10.5951825328083,20.1,746.5674356736
"135591","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,126,6,14,"B73/TX779","B73/TX779","B73","TX779",0.000929031221303949,"2021-04-29","2021-10-05",47,85,86,295,166.67,NA,NA,5.83739322008985,35.2,680.92098874368
"135592","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,127,6,15,"W10004_0612/PHP02","W10004_0612/PHP02","W10004_0612","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",75,78,78,288.33,150,NA,NA,10.8067095774502,19.9,736.26995380224
"135593","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,128,6,16,"W10004_0868/PHP02","W10004_0868/PHP02","W10004_0868","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",79,75,75,281.67,130,NA,NA,12.3759013032808,19.9,714.3878048256
"135594","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,129,6,17,"W10004_0236/PHP02","W10004_0236/PHP02","W10004_0236","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",63,78,78,260,125,NA,NA,8.89229567193687,21.6,688.6441001472
"135595","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,13,130,6,18,"W10004_0383/PHP02","W10004_0383/PHP02","W10004_0383","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",78,76,77,270,120,NA,14,9.62353901617394,23,680.92098874368
"135596","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,131,6,19,"LOCAL_CHECK","LOCAL_CHECK",NA,NA,0.000929031221303949,"2021-04-29","2021-10-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135597","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,132,6,20,"F42/MO17","F42/MO17","F42","MO17",0.000929031221303949,"2021-04-29","2021-10-05",82,81,81,293.33,146.67,NA,NA,13.7611837588441,21.5,684.78254444544
"135598","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,133,6,21,"W10004_0711/PHP02","W10004_0711/PHP02","W10004_0711","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",26,75,76,216.67,90,NA,NA,5.64909021299018,20.9,740.131509504
"135599","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,134,6,22,"W10004_0346/PHP02","W10004_0346/PHP02","W10004_0346","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",75,75,76,251.67,115,NA,NA,11.5210056510483,17.4,697.65439678464
"135600","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,135,6,23,"PB80/TX779","PB80/TX779","PB80","TX779",0.000929031221303949,"2021-04-29","2021-10-05",49,92,92,256.67,150,NA,NA,NA,NA,NA
"135601","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,136,6,24,"W10004_0675/PHP02","W10004_0675/PHP02","W10004_0675","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,76,260,145,NA,56,12.0350728604304,17.8,705.37750818816
"135602","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,137,6,25,"W10004_0661/PHP02","W10004_0661/PHP02","W10004_0661","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",76,76,79,258.33,125,NA,23,9.53691963290809,20.8,714.3878048256
"135603","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,138,6,26,"W10004_0717/PHP02","W10004_0717/PHP02","W10004_0717","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",42,76,79,255,105,NA,12,6.38409961736924,18.7,743.99306520576
"135604","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,139,6,27,"W10004_0189/PHP02","W10004_0189/PHP02","W10004_0189","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",56,76,77,263.33,126.67,NA,13,8.4780290563176,18.3,719.53654576128
"135605","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,14,140,6,28,"W10004_0190/PHP02","W10004_0190/PHP02","W10004_0190","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,76,78,258.33,131.67,NA,5,10.6585778785318,19.9,716.96217529344
"135606","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,141,7,28,"W10004_0639/PHP02","W10004_0639/PHP02","W10004_0639","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,79,276.67,143.33,NA,NA,13.6595001350103,20,714.3878048256
"135607","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,142,7,27,"W10004_0938/PHP02","W10004_0938/PHP02","W10004_0938","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",61,76,79,256.67,118.33,NA,3,7.65702794536302,18.7,727.2596571648
"135608","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,143,7,26,"W10004_0006/PHP02","W10004_0006/PHP02","W10004_0006","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,76,78,266.67,183.33,NA,3,9.68379597844583,20,687.35691491328
"135609","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,144,7,25,"W10004_1011/PHP02","W10004_1011/PHP02","W10004_1011","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",78,77,78,271.67,121.67,NA,9,11.9911354921072,18.1,696.36721155072
"135610","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,145,7,24,"W10004_0859/PHP02","W10004_0859/PHP02","W10004_0859","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",51,75,77,223.33,101.67,NA,3,8.37948381593543,18.8,705.37750818816
"135611","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,146,7,23,"W10004_0773/PHP02","W10004_0773/PHP02","W10004_0773","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,78,79,248.33,118.33,NA,4,9.585878414754,19.7,693.79284108288
"135612","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,147,7,22,"W10004_0940/PHP02","W10004_0940/PHP02","W10004_0940","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",67,76,79,270,145,NA,3,9.97692099283099,21.8,736.26995380224
"135613","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,148,7,21,"W10004_0071/PHP02","W10004_0071/PHP02","W10004_0071","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",62,75,75,251.67,116.67,NA,8,11.2090503359532,15.8,720.8237309952
"135614","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,149,7,20,"W10004_0231/PHP02","W10004_0231/PHP02","W10004_0231","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",73,75,76,255,140,NA,NA,9.43962974590659,18.6,713.10061959168
"135615","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,15,150,7,19,"W10004_0969/PHP02","W10004_0969/PHP02","W10004_0969","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",81,76,78,248.33,113.33,NA,12,6.44435657964113,19.7,688.6441001472
"135616","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,151,7,18,"W10004_1045/PHP02","W10004_1045/PHP02","W10004_1045","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",75,76,79,275,146.67,NA,7,11.7915343045815,19.4,720.8237309952
"135617","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,152,7,17,"W10004_0336/PHP02","W10004_0336/PHP02","W10004_0336","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",83,75,78,265,138.33,NA,NA,13.2082005946614,20.6,728.54684239872
"135618","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,153,7,16,"W10004_0292/PHP02","W10004_0292/PHP02","W10004_0292","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",68,75,76,238.33,105,NA,NA,8.59163853726773,19.1,722.11091622912
"135619","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,154,7,15,"W10004_0930/PHP02","W10004_0930/PHP02","W10004_0930","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",67,76,77,256.67,115,NA,NA,8.61674560488102,20.8,750.42899137536
"135620","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,155,7,14,"W10004_0680/PHP02","W10004_0680/PHP02","W10004_0680","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",69,77,78,258.33,121.67,NA,2,11.0339285393505,20.5,759.4392880128
"135621","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,156,7,13,"W10004_1104/PHP02","W10004_1104/PHP02","W10004_1104","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,75,76,245,101.67,NA,6,8.86216719080093,18.2,763.30084371456
"135622","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,157,7,12,"W10004_1037/PHP02","W10004_1037/PHP02","W10004_1037","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",81,75,76,270,141.67,NA,8,11.0810042911254,18.6,737.55713903616
"135623","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,158,7,11,"W10004_0935/PHP02","W10004_0935/PHP02","W10004_0935","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,76,258.33,103.33,NA,53,7.96961093714848,17.7,722.11091622912
"135624","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,159,7,10,"W10004_0256/PHP02","W10004_0256/PHP02","W10004_0256","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",66,75,76,266.67,140,NA,12,8.73035508583116,19.5,722.11091622912
"135625","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,16,160,7,9,"W10004_0169/PHP02","W10004_0169/PHP02","W10004_0169","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",80,74,75,241.67,116.67,NA,NA,11.0853980279577,17.8,701.5159524864
"135626","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,161,7,8,"W10004_0134/PHP02","W10004_0134/PHP02","W10004_0134","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,75,75,253.33,130,NA,1,11.0847703512674,17.7,709.23906388992
"135627","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,162,7,7,"PHW52/PHM49","PHW52/PHM49","PHW52","PHM49",0.000929031221303949,"2021-04-29","2021-10-05",70,83,83,290,143.33,NA,NA,8.88350819827222,21.6,696.36721155072
"135628","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,163,7,6,"W10004_0818/PHP02","W10004_0818/PHP02","W10004_0818","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",75,76,79,298.33,161.67,1,12,10.6315877808475,22,683.49535921152
"135629","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,164,7,5,"W10004_0063/PHP02","W10004_0063/PHP02","W10004_0063","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",77,76,78,288.33,136.67,1,1,10.0265074513672,18.3,677.05943304192
"135630","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,165,7,4,"W10004_0996/PHP02","W10004_0996/PHP02","W10004_0996","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",68,78,78,278.33,143.33,NA,NA,11.148165696991,20.7,710.52624912384
"135631","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,166,7,3,"W10004_0704/PHP02","W10004_0704/PHP02","W10004_0704","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",62,78,80,275,143.33,NA,3,10.158319556337,22,705.37750818816
"135632","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,167,7,2,"W10004_0687/PHP02","W10004_0687/PHP02","W10004_0687","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,78,256.67,138.33,NA,NA,9.90599352682345,20.7,696.36721155072
"135633","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,168,7,1,"W10004_0147/PHP02","W10004_0147/PHP02","W10004_0147","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",70,76,77,261.67,136.67,NA,NA,12.1267136572189,18.4,720.8237309952
"135634","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,169,8,1,"W10004_0732/PHP02","W10004_0732/PHP02","W10004_0732","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",69,76,78,273.33,133.33,NA,NA,13.1479436323895,18,722.11091622912
"135635","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,17,170,8,2,"W10004_0602/PHP02","W10004_0602/PHP02","W10004_0602","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",83,77,78,256.67,135,NA,NA,10.9824590507432,20.9,695.0800263168
"135636","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,171,8,3,"W10004_0644/PHP02","W10004_0644/PHP02","W10004_0644","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,77,79,285,171.67,NA,NA,11.8731322743247,20.6,697.65439678464
"135637","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,172,8,4,"W10004_0847/PHP02","W10004_0847/PHP02","W10004_0847","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,76,77,256.67,136.67,NA,NA,10.7954113970242,21.2,670.62350687232
"135638","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,173,8,5,"TX777/LH195","TX777/LH195","TX777","LH195",0.000929031221303949,"2021-04-29","2021-10-05",73,90,97,280,161.67,NA,NA,NA,NA,NA
"135639","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,174,8,6,"TX773/TX779","TX773/TX779","TX773","TX779",0.000929031221303949,"2021-04-29","2021-10-05",64,90,96,278.33,171.67,NA,NA,NA,NA,NA
"135640","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,175,8,7,"W10004_0098/PHP02","W10004_0098/PHP02","W10004_0098","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",64,76,77,278.33,155,NA,21,7.61999502063342,16,732.40839810048
"135641","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,176,8,8,"W10004_0885/PHP02","W10004_0885/PHP02","W10004_0885","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,75,76,273.33,143.33,NA,2,10.7508463520106,19.8,723.39810146304
"135642","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,177,8,9,"W10004_0119/PHP02","W10004_0119/PHP02","W10004_0119","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",78,75,76,263.33,123.33,1,2,12.5937051148261,18.4,733.6955833344
"135643","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,178,8,10,"W10004_0707/PHP02","W10004_0707/PHP02","W10004_0707","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",46,76,77,233.33,113.33,NA,2,7.14107770590992,19.9,687.35691491328
"135644","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,179,8,11,"B73/MO17","B73/MO17","B73","MO17",0.000929031221303949,"2021-04-29","2021-10-05",69,83,86,296.67,156.67,NA,1,11.696127447651,21.6,674.48506257408
"135645","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,18,180,8,12,"W10004_0782/PHP02","W10004_0782/PHP02","W10004_0782","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",51,78,78,273.33,135,NA,NA,7.94450386953519,22.1,714.3878048256
"135646","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,181,8,13,"PHB47/PHN82","PHB47/PHN82","PHB47","PHN82",0.000929031221303949,"2021-04-29","2021-10-05",84,76,78,273.33,113.33,NA,1,10.7615168557463,19.2,687.35691491328
"135647","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,182,8,14,"W10004_0308/PHP02","W10004_0308/PHP02","W10004_0308","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",64,78,79,270,128.33,NA,NA,10.0566359325032,22.3,768.44958465024
"135648","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,183,8,15,"W10004_0064/PHP02","W10004_0064/PHP02","W10004_0064","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",89,75,75,245,123.33,NA,24,8.44476219172999,20.7,711.81343435776
"135649","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,184,8,16,"W10004_0144/PHP02","W10004_0144/PHP02","W10004_0144","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",17,76,77,228.33,103.33,NA,NA,4.02842899855233,19.3,732.40839810048
"135650","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,185,8,17,"W10004_0038/PHP02","W10004_0038/PHP02","W10004_0038","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",71,77,77,275,165,NA,NA,11.6634882597537,18.8,736.26995380224
"135651","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,186,8,18,"W10004_0031/PHP02","W10004_0031/PHP02","W10004_0031","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",81,76,79,280,163.33,3,9,9.89406766970713,21.2,749.14180614144
"135652","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,187,8,19,"W10004_0133/PHP02","W10004_0133/PHP02","W10004_0133","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,78,79,258.33,126.67,NA,4,8.69646054455322,19.3,734.98276856832
"135653","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,188,8,20,"W10004_0622/PHP02","W10004_0622/PHP02","W10004_0622","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",54,78,77,268.33,140,NA,5,10.1984908645183,20.6,687.35691491328
"135654","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,189,8,21,"W10004_0918/PHP02","W10004_0918/PHP02","W10004_0918","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",68,76,78,260,136.67,NA,47,10.0302735115092,21.7,696.36721155072
"135655","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,19,190,8,22,"W10004_0703/PHP02","W10004_0703/PHP02","W10004_0703","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",80,76,78,263.33,131.67,NA,59,11.0879087347191,20.8,705.37750818816
"135656","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,191,8,23,"W10004_0042/PHP02","W10004_0042/PHP02","W10004_0042","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",76,75,78,268.33,126.67,NA,13,8.68704539419823,18.2,736.26995380224
"135657","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,192,8,24,"W10004_0476/PHP02","W10004_0476/PHP02","W10004_0476","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",73,75,76,258.33,121.67,NA,15,9.01657565662266,17.3,689.93128538112
"135658","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,193,8,25,"W10004_0896/PHP02","W10004_0896/PHP02","W10004_0896","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",60,77,79,293.33,151.67,NA,18,9.16659038561207,19.1,718.24936052736
"135659","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,194,8,26,"W10004_0974/PHP02","W10004_0974/PHP02","W10004_0974","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",76,76,78,275,135,NA,23,11.0150982386405,20.8,723.39810146304
"135660","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,195,8,27,"W10004_0997/PHP02","W10004_0997/PHP02","W10004_0997","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",77,76,78,253.33,123.33,NA,12,10.1878203607826,15.8,750.42899137536
"135661","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,196,8,28,"W10004_0059/PHP02","W10004_0059/PHP02","W10004_0059","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",80,75,75,253.33,111.67,NA,NA,12.3018354538216,19.2,727.2596571648
"135662","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,197,9,28,"W10004_0879/PHP02","W10004_0879/PHP02","W10004_0879","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",64,74,74,228.33,88.33,NA,NA,10.0660510828582,19.9,714.3878048256
"135663","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,198,9,27,"W10004_0705/PHP02","W10004_0705/PHP02","W10004_0705","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",62,76,78,235,121.67,NA,9,9.59089982827666,16.8,715.67499005952
"135664","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,199,9,26,"W10004_0674/PHP02","W10004_0674/PHP02","W10004_0674","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",66,76,77,255,125,NA,20,9.23563482154861,20,696.36721155072
"135665","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,20,200,9,25,"W10004_0197/PHP02","W10004_0197/PHP02","W10004_0197","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,76,303.33,155,1,13,10.3911876084503,18.7,728.54684239872
"135666","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,21,201,9,24,"W10004_0427/PHP02","W10004_0427/PHP02","W10004_0427","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",72,76,77,288.33,140,NA,11,9.5312705426951,20,746.5674356736
"135667","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,21,202,9,23,"W10004_0837/PHP02","W10004_0837/PHP02","W10004_0837","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",81,75,75,285,143.33,NA,67,8.11146586916357,18,705.37750818816
"135668","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,21,203,9,22,"W10004_0689/PHP02","W10004_0689/PHP02","W10004_0689","PHP02",0.000929031221303949,"2021-04-29","2021-10-05",74,77,79,278.33,140,NA,25,9.32037117474347,20.5,738.84432427008
"135669","WIH3_2021",2021,"WIH3","G2F_2020_21_PHP02",1,21,204,9,21,"CG119/CG108","CG119/CG108","CG119","CG108",0.000929031221303949,"2021-04-29","2021-10-05",75,75,75,198.33,85,NA,NA,5.29759126640413,15.5,749.14180614144
